/vout X,/vout Y,/dac_out X,/dac_out Y,/I5/PM0/D X,/I5/PM0/D Y,/I5/vbody X,/I5/vbody Y
5.254258404504639e-06,1.24972692592908,5.254258404504639e-06,0.25,5.254258404504639e-06,5.499778092876892e-11,5.254258404504639e-06,1.385914928617816
5.254318105726345e-06,1.249726877139049,5.254318105726345e-06,0.25,5.254318105726345e-06,5.49970307963804e-11,5.254318105726345e-06,1.385898831360939
5.254375512023302e-06,1.249726828635231,5.254375512023302e-06,0.25,5.254375512023302e-06,5.498875855589062e-11,5.254375512023302e-06,1.385883352847402
5.254399624785234e-06,1.249726808196834,5.254399624785234e-06,0.25,5.254399624785234e-06,5.49862289635229e-11,5.254399624785234e-06,1.385876851695162
5.254415447862813e-06,1.249726803218131,5.254415447862813e-06,0.25,5.254415447862813e-06,5.502853378710857e-11,5.254415447862813e-06,1.38587259130312
5.254428645608115e-06,1.249726809519232,5.254428645608115e-06,0.25,5.254428645608115e-06,5.510611363959273e-11,5.254428645608115e-06,1.385869043837191
5.254442188863697e-06,1.249726829912468,5.254442188863697e-06,0.25,5.254442188863697e-06,5.522907197896953e-11,5.254442188863697e-06,1.385865410335329
5.254453071287395e-06,1.249726867738567,5.254453071287395e-06,0.25,5.254453071287395e-06,5.541568125414958e-11,5.254453071287395e-06,1.385862502609919
5.254461596286521e-06,1.249726924079835,5.254461596286521e-06,0.25,5.254461596286521e-06,5.568275304150641e-11,5.254461596286521e-06,1.385860240522537
5.254468566999545e-06,1.249726989968271,5.254468566999545e-06,0.25,5.254468566999545e-06,5.596918616383629e-11,5.254468566999545e-06,1.385858400753206
5.25447485515302e-06,1.24972707259573,5.25447485515302e-06,0.25,5.25447485515302e-06,5.630222964511788e-11,5.25447485515302e-06,1.385856753846084
5.254480274317512e-06,1.249727185637129,5.254480274317512e-06,0.25,5.254480274317512e-06,5.680605238659715e-11,5.254480274317512e-06,1.385855362249685
5.254484595555879e-06,1.249727301081451,5.254484595555879e-06,0.25,5.254484595555879e-06,5.74340522519855e-11,5.254484595555879e-06,1.385854264829519
5.25448914464896e-06,1.249727446681799,5.25448914464896e-06,0.25,5.25448914464896e-06,5.800268580423889e-11,5.25448914464896e-06,1.385853120740235
5.254493439538966e-06,1.249727611677806,5.254493439538966e-06,0.25,5.254493439538966e-06,5.862331150349319e-11,5.254493439538966e-06,1.385852054485253
5.254497344770524e-06,1.249727790775362,5.254497344770524e-06,0.25,5.254497344770524e-06,5.932541826990983e-11,5.254497344770524e-06,1.385851100135554
5.254501242399446e-06,1.249728001093822,5.254501242399446e-06,0.25,5.254501242399446e-06,6.016526719639791e-11,5.254501242399446e-06,1.385850163374703
5.254505076292086e-06,1.249728240783032,5.254505076292086e-06,0.25,5.254505076292086e-06,6.109093468340223e-11,5.254505076292086e-06,1.385849257247616
5.254508867284564e-06,1.249728538741154,5.254508867284564e-06,0.25,5.254508867284564e-06,6.219203446111073e-11,5.254508867284564e-06,1.385848400400226
5.254512658119855e-06,1.249728890420183,5.254512658119855e-06,0.25,5.254512658119855e-06,6.383089253818393e-11,5.254512658119855e-06,1.385847568788099
5.254516481240336e-06,1.249729248874196,5.254516481240336e-06,0.25,5.254516481240336e-06,6.515786008504124e-11,5.254516481240336e-06,1.385846709984404
5.254520366713987e-06,1.249729618592945,5.254520366713987e-06,0.25,5.254520366713987e-06,6.573387813982066e-11,5.254520366713987e-06,1.385845828058677
5.254524336570138e-06,1.249730008247055,5.254524336570138e-06,0.25,5.254524336570138e-06,6.666632134938001e-11,5.254524336570138e-06,1.38584492260583
5.254528414402988e-06,1.24973042160591,5.254528414402988e-06,0.25,5.254528414402988e-06,6.773642046608313e-11,5.254528414402988e-06,1.385843986647307
5.254532609760746e-06,1.249730854617792,5.254532609760746e-06,0.25,5.254532609760746e-06,6.874522443117919e-11,5.254532609760746e-06,1.385843012208395
5.254536918327716e-06,1.249731296389581,5.254536918327716e-06,0.25,5.254536918327716e-06,6.957965255396934e-11,5.254536918327716e-06,1.385841991711761
5.254541321124018e-06,1.249731729244832,5.254541321124018e-06,0.25,5.254541321124018e-06,7.015915903005781e-11,5.254541321124018e-06,1.385840918318538
5.254545785027921e-06,1.249732126600191,5.254545785027921e-06,0.25,5.254545785027921e-06,7.03763207965788e-11,5.254545785027921e-06,1.385839784237327
5.254550266918704e-06,1.249732446070387,5.254550266918704e-06,0.25,5.254550266918704e-06,7.000899309770531e-11,5.254550266918704e-06,1.385838574234026
5.254554719652643e-06,1.249732627056612,5.254554719652643e-06,0.25,5.254554719652643e-06,6.884679865924608e-11,5.254554719652643e-06,1.385837262554279
5.254559097544566e-06,1.249732567668389,5.254559097544566e-06,0.25,5.254559097544566e-06,6.622223392747018e-11,5.254559097544566e-06,1.385835793509358
5.254563359620007e-06,1.249732104193743,5.254563359620007e-06,0.25,5.254563359620007e-06,6.122180604928257e-11,5.254563359620007e-06,1.385834065366395
5.25456747087503e-06,1.24973095100919,5.25456747087503e-06,0.25,5.25456747087503e-06,5.179135308510814e-11,5.25456747087503e-06,1.385831882656867
5.25457140359146e-06,1.249728583422811,5.25457140359146e-06,0.25,5.25457140359146e-06,3.356471207843692e-11,5.25457140359146e-06,1.385828863707405
5.254575141326659e-06,1.249724366195613,5.254575141326659e-06,0.25,5.254575141326659e-06,5.699414256815226e-12,5.254575141326659e-06,1.385824552612362
5.25457868744571e-06,1.249717107675732,5.25457868744571e-06,0.25,5.25457868744571e-06,-4.460748556302215e-11,5.25457868744571e-06,1.385818059785452
5.254582078059973e-06,1.249705793416809,5.254582078059973e-06,0.25,5.254582078059973e-06,-1.156314063677299e-10,5.254582078059973e-06,1.385808710944772
5.254585390994505e-06,1.249688229165202,5.254585390994505e-06,0.25,5.254585390994505e-06,-2.223876421588351e-10,5.254585390994505e-06,1.385794869158014
5.254588754092622e-06,1.249657979235969,5.254588754092622e-06,0.25,5.254588754092622e-06,-4.091572747884537e-10,5.254588754092622e-06,1.385771507496493
5.254592306706874e-06,1.24960544902464,5.254592306706874e-06,0.25,5.254592306706874e-06,-7.47299319031222e-10,5.254592306706874e-06,1.385732020931701
5.254596059804636e-06,1.249517757896877,5.254596059804636e-06,0.25,5.254596059804636e-06,-1.25627558805464e-09,5.254596059804636e-06,1.385667640240545
5.25460022981205e-06,1.249367984905616,5.25460022981205e-06,0.25,5.25460022981205e-06,-2.014437260203714e-09,5.25460022981205e-06,1.385559834131213
5.25460430678496e-06,1.249147739806225,5.25460430678496e-06,0.25,5.25460430678496e-06,-3.277422467107226e-09,5.25460430678496e-06,1.385405250778634
5.254608044805263e-06,1.248849653062786,5.254608044805263e-06,0.25,5.254608044805263e-06,-4.837309162809151e-09,5.254608044805263e-06,1.385197614756608
5.254611242713e-06,1.248465381370728,5.254611242713e-06,0.25,5.254611242713e-06,-6.701060689948625e-09,5.254611242713e-06,1.384924462664632
5.254613765178089e-06,1.248032143023883,5.254613765178089e-06,0.25,5.254613765178089e-06,-8.377520436046809e-09,5.254613765178089e-06,1.384608748640196
5.254616043900823e-06,1.247535542037551,5.254616043900823e-06,0.25,5.254616043900823e-06,-9.560898305018281e-09,5.254616043900823e-06,1.384244159727891
5.25461644610308e-06,1.247438310813819,5.25461644610308e-06,0.25,5.25461644610308e-06,-9.116177262317252e-09,5.25461644610308e-06,1.384172270310859
5.254617250507593e-06,1.24723498805733,5.254617250507593e-06,0.2500100550564167,5.254617250507593e-06,-9.008447265226974e-09,5.254617250507593e-06,1.384020997240736
5.25461885931662e-06,1.246794231431207,5.25461885931662e-06,0.2500301651692478,5.25461885931662e-06,-8.516727284020088e-09,5.25461885931662e-06,1.38368830661864
5.254621127403558e-06,1.246112342797976,5.254621127403558e-06,0.2500585162559721,5.254621127403558e-06,-5.401589191434189e-09,5.254621127403558e-06,1.383154940103247
5.254622866176203e-06,1.245571607138109,5.254622866176203e-06,0.2500802509140344,5.254622866176203e-06,1.93497415168149e-09,5.254622866176203e-06,1.38270230231675
5.254624148221049e-06,1.245187125731375,5.254624148221049e-06,0.2500962764746139,5.254624148221049e-06,1.139488921796146e-08,5.254624148221049e-06,1.382350254943583
5.254625304027294e-06,1.244871125627518,5.254625304027294e-06,0.2501107240526762,5.254625304027294e-06,2.313063752875138e-08,5.254625304027294e-06,1.382023877320404
5.254626452136971e-06,1.244605528923012,5.254626452136971e-06,0.2501250754236458,5.254626452136971e-06,3.736424121033804e-08,5.254626452136971e-06,1.381696124020879
5.254627681818388e-06,1.244399551850512,5.254627681818388e-06,0.2501404464413576,5.254627681818388e-06,5.488380905269293e-08,5.254627681818388e-06,1.381350910201102
5.254628950010234e-06,1.244309419645757,5.254628950010234e-06,0.2501562988394236,5.254628950010234e-06,7.50227162048019e-08,5.254628950010234e-06,1.381022741733042
5.254630068618211e-06,1.244377144644466,5.254630068618211e-06,0.2501702814391413,5.254630068618211e-06,9.441690749075002e-08,5.254630068618211e-06,1.380788419128334
5.254630998387363e-06,1.244510060168212,5.254630998387363e-06,0.2501819035535408,5.254630998387363e-06,1.046815308654372e-07,5.254630998387363e-06,1.380608079054176
5.254632339985485e-06,1.244929036860567,5.254632339985485e-06,0.2501986735300636,5.254632339985485e-06,1.256291682459023e-07,5.254632339985485e-06,1.380458738676504
5.254633304703483e-06,1.245458857525165,5.254633304703483e-06,0.2502107325050408,5.254633304703483e-06,1.415822701194763e-07,5.254633304703483e-06,1.380487531570904
5.254634042809333e-06,1.245998869317059,5.254634042809333e-06,0.2502199588281688,5.254634042809333e-06,1.538505851907385e-07,5.254634042809333e-06,1.380586960502161
5.254634817691929e-06,1.24667018177675,5.254634817691929e-06,0.2502296448606201,5.254634817691929e-06,1.650034471754541e-07,5.254634817691929e-06,1.380740966534957
5.254635377983901e-06,1.247203728644278,5.254635377983901e-06,0.2502366485102669,5.254635377983901e-06,1.704730382204587e-07,5.254635377983901e-06,1.380868678116614
5.254635930361097e-06,1.247748185653556,5.254635930361097e-06,0.2502435532252162,5.254635930361097e-06,1.726038445592412e-07,5.254635930361097e-06,1.380992581884489
5.254636579282289e-06,1.248423081093293,5.254636579282289e-06,0.2502516647401185,5.254636579282289e-06,1.775922551573745e-07,5.254636579282289e-06,1.381149518124482
5.254637435305628e-06,1.249353184822414,5.254637435305628e-06,0.2502623650318543,5.254637435305628e-06,1.79809067440764e-07,5.254637435305628e-06,1.381368133602086
5.254638494564853e-06,1.250529335086418,5.254638494564853e-06,0.2502756057721646,5.254638494564853e-06,1.775117835352919e-07,5.254638494564853e-06,1.381641570732416
5.254639837832685e-06,1.252019861129651,5.254639837832685e-06,0.2502923966200664,5.254639837832685e-06,1.72135792477542e-07,5.254639837832685e-06,1.381976006417349
5.254641220622573e-06,1.253492963191636,5.254641220622573e-06,0.2503096814936665,5.254641220622573e-06,1.615304864684338e-07,5.254641220622573e-06,1.382279409585623
5.254642704305408e-06,1.254980382195006,5.254642704305408e-06,0.2503282275291061,5.254642704305408e-06,1.480759749601057e-07,5.254642704305408e-06,1.382566708688209
5.254644358805172e-06,1.256492970627648,5.254644358805172e-06,0.250348908776147,5.254644358805172e-06,1.323023748586151e-07,5.254644358805172e-06,1.382830494542034
5.254645965321024e-06,1.257799089298988,5.254645965321024e-06,0.2503689902243031,5.254645965321024e-06,1.170787948788946e-07,5.254645965321024e-06,1.383026959320738
5.254647546081485e-06,1.258925389892698,5.254647546081485e-06,0.2503887497300591,5.254647546081485e-06,1.028647098528835e-07,5.254647546081485e-06,1.383165630855042
5.254649142999128e-06,1.259909982601014,5.254649142999128e-06,0.250408711200604,5.254649142999128e-06,8.971612546591576e-08,5.254649142999128e-06,1.383256958030379
5.254650781758376e-06,1.260773927206094,5.254650781758376e-06,0.2504291956912086,5.254650781758376e-06,7.772926834390956e-08,5.254650781758376e-06,1.383308244689281
5.254652498823463e-06,1.261539169948264,5.254652498823463e-06,0.2504506590047862,5.254652498823463e-06,6.688315418775472e-08,5.254652498823463e-06,1.383325917906837
5.254654328988356e-06,1.26222106823106,5.254654328988356e-06,0.2504735360659465,5.254654328988356e-06,5.718217456364077e-08,5.254654328988356e-06,1.383315245944694
5.254656308764149e-06,1.26283173519472,5.254656308764149e-06,0.2504982832633684,5.254656308764149e-06,4.864015678199375e-08,5.254656308764149e-06,1.383281246068806
5.254658482459067e-06,1.263382960113467,5.254658482459067e-06,0.2505254544498414,5.254658482459067e-06,4.125691250845595e-08,5.254658482459067e-06,1.383229195720001
5.254660907292674e-06,1.263887526809138,5.254660907292674e-06,0.2505557648699283,5.254660907292674e-06,3.501320196069683e-08,5.254660907292674e-06,1.383164947970814
5.254663662867314e-06,1.264360776919518,5.254663662867314e-06,0.2505902095529257,5.254663662867314e-06,2.986392568811648e-08,5.254663662867314e-06,1.383095159758739
5.254666867987373e-06,1.264822495940136,5.254666867987373e-06,0.2506302735536626,5.254666867987373e-06,2.573501702892518e-08,5.254666867987373e-06,1.38302751180365
5.25467068969925e-06,1.265297126443917,5.25467068969925e-06,0.2506780449521275,5.25467068969925e-06,2.254003375466487e-08,5.25467068969925e-06,1.382971307190953
5.254675302855586e-06,1.265809135865795,5.254675302855586e-06,0.2507357094063238,5.254675302855586e-06,2.01952535375598e-08,5.254675302855586e-06,1.382937665752739
5.25468082683457e-06,1.266377140433565,5.25468082683457e-06,0.2508047591436288,5.25468082683457e-06,1.85762814852384e-08,5.25468082683457e-06,1.382935997014668
5.254687774229906e-06,1.267055036916201,5.254687774229906e-06,0.2508916015853236,5.254687774229906e-06,1.742105914770616e-08,5.254687774229906e-06,1.382970853843655
5.254697123236634e-06,1.267924099326149,5.254697123236634e-06,0.2510084641694225,5.254697123236634e-06,1.649133871464898e-08,5.254697123236634e-06,1.383044046283866
5.254706135715627e-06,1.268718580455459,5.254706135715627e-06,0.2511211201568347,5.254706135715627e-06,1.58664232271257e-08,5.254706135715627e-06,1.383117390970966
5.254715321343606e-06,1.269484867387852,5.254715321343606e-06,0.2512359405065824,5.254715321343606e-06,1.5252017575759e-08,5.254715321343606e-06,1.383182359367306
5.2547254061165e-06,1.270276707513075,5.2547254061165e-06,0.2513620001677522,5.2547254061165e-06,1.46981154578057e-08,5.2547254061165e-06,1.383234672881291
5.254736837399536e-06,1.271117963829892,5.254736837399536e-06,0.2515048912056985,5.254736837399536e-06,1.410017851424253e-08,5.254736837399536e-06,1.383272096745458
5.254750503545032e-06,1.272057794059111,5.254750503545032e-06,0.2516757180244081,5.254750503545032e-06,1.343878389714134e-08,5.254750503545032e-06,1.383294672106348
5.254764105467803e-06,1.272934670879947,5.254764105467803e-06,0.2518457420590448,5.254764105467803e-06,1.2835590011451e-08,5.254764105467803e-06,1.383301722568598
5.254777496062374e-06,1.273751182234821,5.254777496062374e-06,0.2520131244911828,5.254777496062374e-06,1.229270824522715e-08,5.254777496062374e-06,1.383300031951623
5.254791640627525e-06,1.274572000999137,5.254791640627525e-06,0.2521899315555707,5.254791640627525e-06,1.177179208973433e-08,5.254791640627525e-06,1.38329359980942
5.254807345297181e-06,1.27544130179495,5.254807345297181e-06,0.25238623992626,5.254807345297181e-06,1.125366682571541e-08,5.254807345297181e-06,1.383284247539829
5.254825701240519e-06,1.276410099907262,5.254825701240519e-06,0.2526156892179934,5.254825701240519e-06,1.072156341105686e-08,5.254825701240519e-06,1.383272882966412
5.254848031208492e-06,1.277530989682373,5.254848031208492e-06,0.2528948138176579,5.254848031208492e-06,1.016601520225767e-08,5.254848031208492e-06,1.383260190983932
5.254875759274484e-06,1.278849585232718,5.254875759274484e-06,0.2532414146425488,5.254875759274484e-06,9.588971056192751e-09,5.254875759274484e-06,1.383247017845652
5.254909826454245e-06,1.280378165583282,5.254909826454245e-06,0.2536672543895687,5.254909826454245e-06,9.009910274901316e-09,5.254909826454245e-06,1.383234472429899
5.254950620988537e-06,1.282100308724574,5.254950620988537e-06,0.2541771860682165,5.254950620988537e-06,8.452782529567346e-09,5.254950620988537e-06,1.383223368094783
5.254975810495102e-06,1.28311253890274,5.254975810495102e-06,0.2544920549002722,5.254975810495102e-06,8.166534709263531e-09,5.254975810495102e-06,1.383218084619688
5.255001000001665e-06,1.284091435236397,5.255001000001665e-06,0.2548069237323173,5.255001000001665e-06,7.913105848027541e-09,5.255001000001665e-06,1.383213611457663
5.255001242399446e-06,1.284100678290331,5.255001242399446e-06,0.2548099537045784,5.255001242399446e-06,7.922844016956254e-09,5.255001242399446e-06,1.38321354941656
5.255001727195008e-06,1.28411916119026,5.255001727195008e-06,0.2548160136491007,5.255001727195008e-06,7.912923817589203e-09,5.255001727195008e-06,1.383213443254836
5.255002696786131e-06,1.284156117836494,5.255002696786131e-06,0.2548281335381452,5.255002696786131e-06,7.898047091136426e-09,5.255002696786131e-06,1.383213259235046
5.255003669459233e-06,1.284193174636617,5.255003669459233e-06,0.2548402919519105,5.255003669459233e-06,7.887028493133672e-09,5.255003669459233e-06,1.383213104996309
